Sample ID	Method name	Toxicity domain	Information domain	Date	Experiment ID	Organization abbreviation	Organisation full name	Name of PI	Person entering data	E-mail	Compound	Compound name of actual form used	CAS Number	SMILES	Supplier	Order  number	Lot number	Compound  form	Storage temperature  of unsolved compound	Stock solvent	Stock concentration	Stock concentration unit	Stock aliquot storage	Sample type	Organism	Organ	Dimension	Heterogeneity	Dynamics	Differentiation status	Complexity	Cell type	Cell name	Cell donor or lot	Cell batch	Cell passage	Sex	Contact inhibition	Seeding density	Population doubling time	Treatment modality	Dosage	Dose maintenance	Exposure time	Exposure time unit	Treatment scheme	Concentration	Concentration Unit	Plate format	Plate manufacturer	Cell pre-treatment	Coating	Coating lot	Medium	Medium provider	Medium lot	% Serum	Serum provider	Serum lot	Medium additive 1	Additive 1 provider	Additive 1 concentration	Additive 1 concentration unit	Medium additive 2	Additive 2 provider	Additive 2 concentration	Additive 2 concentration unit	Medium additive 3	Additive 3 provider	Additive 3 concentration	Additive 3 concentration unit	Medium additive 4	Additive 4 provider	Additive 4 concentration	Additive 4 concentration unit	Medium additive 5	Additive 5 provider	Additive 5 concentration	Additive 5 concentration unit	% DMSO	DMSO provider	Platewise or stack	Group ID	Biological replicate	Technical replicates	Number of Endpoints	Endpoint 2/1 measure	Endpoint 2/1 definition	Endpoint 2/1 type	Endpoint 2/1 readout method	Endpoint 2/1 normalized	Endpoint 2/1 mean	Endpoint 2/1 standard deviation	Endpoint 3 measure	Endpoint 3 definition	Endpoint 3 type	Endpoint 3 readout method	Endpoint 3 normalized	Endpoint 3 mean	Endpoint 3 standard diviation
616_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	616	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	99.31596271			neurite area	neurite area	functional readout	image-based	110.5925		
868_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	868	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	102.032539			neurite area	neurite area	functional readout	image-based	105.9615		
868_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	868	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	105.5151026			neurite area	neurite area	functional readout	image-based	96.64629		
868_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	868	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	102.8915397			neurite area	neurite area	functional readout	image-based	101.9575		
113_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.8	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	113	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	74.51206454			neurite area	neurite area	functional readout	image-based	81.56757		
113_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.8	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	113	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	99.50677589			neurite area	neurite area	functional readout	image-based	110.5643		
113_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.8	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	113	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	98.95109168			neurite area	neurite area	functional readout	image-based	97.10378		
365_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.8	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	365	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	98.85076498			neurite area	neurite area	functional readout	image-based	95.1967		
365_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.8	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	365	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	95.05211792			neurite area	neurite area	functional readout	image-based	105.2214		
365_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.8	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	365	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	93.42285335			neurite area	neurite area	functional readout	image-based	104.4517		
617_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.8	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	617	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	100.951589			neurite area	neurite area	functional readout	image-based	114.3212		
617_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.8	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	617	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	91.55463387			neurite area	neurite area	functional readout	image-based	114.7554		
617_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170122	20170122_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.8	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	617	3	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	95.46916993			neurite area	neurite area	functional readout	image-based	110.5454		
869_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.8	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	869	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	102.4216791			neurite area	neurite area	functional readout	image-based	101.9213		
869_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.8	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	869	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	95.51849192			neurite area	neurite area	functional readout	image-based	93.18758		
869_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170123	20170123_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	7.8	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	869	4	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	101.7361351			neurite area	neurite area	functional readout	image-based	104.1739		
114_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	8.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	114	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	95.94888803			neurite area	neurite area	functional readout	image-based	104.6845		
114_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	8.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	114	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	97.35447915			neurite area	neurite area	functional readout	image-based	82.63742		
114_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20161202	20161202_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	8.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	114	1	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	95.68616165			neurite area	neurite area	functional readout	image-based	89.47192		
366_1	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	8.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	366	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	96.39340224			neurite area	neurite area	functional readout	image-based	107.8147		
366_2	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	8.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	366	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	93.14975427			neurite area	neurite area	functional readout	image-based	97.37308		
366_3	UKN3a_NeuroTox_LUH_neurite_72h_d5	Neuro	Cytotoxicity	20170120	20170120_EUTox_UKN3a72h_PlateIII	UKN	University of Konstanz	Marcel Leist	Alice Krebs	marcel.leist@uni-konstanz.de	Hexachlorophene	Hexachlorophene	70-30-4	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl	Sigma	H-4625	n.a.	powder	RT	DMSO	100	mM	aliquots stored at -80°C	test	human	brain	2D	monoculture	differentiation	9day differentiation	cell	cell line	LUHMES	SGJD working stock 2016	NA	< 16	female	yes	138000 cells/cm2	18 h 	single dose	medium	single addition	72	h	NA	8.3	-log(M)	96-well	Sarsted	NA	PLO, fibronectin	NA	Advanced DMEM/F-12	Thermo Fisher Scientific	NA	NA	NA	NA	cAMP	Sigma-Aldrich	100	mM	GDNF	R&D Systems	20	µg/ml	tetracyclin	Sigma-Aldrich	1	mg/ml	N2	Invitrogen	100	x	glutamine	Sigma-Aldrich	200	mM	0.1	Sigma-Aldrich	Stack	366	2	3	2	Hoechst staining/Co-staining Hoechst and Calcein	viability	viability	image-based	93.14204154			neurite area	neurite area	functional readout	image-based	104.2343		
